SKU	INVENTORY	MARKETPLACE_ID	MIN_PRICE	MAX_PRICE	CURRENT_SHIPPING
ARAI 814285	1	9261	550.357	639.95	0
814290	4	9261	550.36	639.95	0
ARAI 814290	4	9261	550.357	639.95	0
814291	9	9261	550.36	639.95	0
ARAI 814291	9	9261	550.357	639.95	0
814292	8	9261	550.36	639.95	0
ARAI 814292	8	9261	550.357	639.95	0
814293	6	9261	550.36	639.95	0
ARAI 814293	6	9261	550.357	639.95	0
814294	9	9261	550.36	639.95	0
ARAI 814294	9	9261	550.357	639.95	0
814295	0	9261	550.36	639.95	0
ARAI 814295	0	9261	550.357	639.95	0
814330	1	9261	550.36	639.95	0
ARAI 814330	1	9261	550.357	639.95	0
814331	1	9261	550.36	639.95	0
ARAI 814331	1	9261	550.357	639.95	0
814332	0	9261	550.36	639.95	0
ARAI 814332	0	9261	550.357	639.95	0
814333	1	9261	550.36	639.95	0
ARAI 814333	1	9261	550.357	639.95	0
814334	5	9261	550.36	639.95	0
ARAI 814334	5	9261	550.357	639.95	0
814335	2	9261	550.36	639.95	0
ARAI 814335	2	9261	550.357	639.95	0
814370	2	9261	550.36	639.95	0
ARAI 814370	2	9261	550.357	639.95	0
814371	7	9261	550.36	639.95	0
ARAI 814371	7	9261	550.357	639.95	0
814372	9	9261	550.36	639.95	0
ARAI 814372	9	9261	550.357	639.95	0
814373	1	9261	550.36	639.95	0
ARAI 814373	1	9261	550.357	639.95	0
814374	0	9261	550.36	639.95	0
ARAI 814374	0	9261	550.357	639.95	0
814375	5	9261	550.36	639.95	0
ARAI 814375	5	9261	550.357	639.95	0
814380	0	9261	382.99	639.95	0
ARAI 814380	0	9261	382.9885	639.95	0
814381	0	9261	382.99	639.95	0
ARAI 814381	0	9261	382.9885	639.95	0
814382	0	9261	382.99	639.95	0
ARAI 814382	0	9261	382.9885	639.95	0
814383	0	9261	382.99	639.95	0
ARAI 814383	0	9261	382.9885	639.95	0
814384	0	9261	382.99	639.95	0
ARAI 814384	0	9261	382.9885	639.95	0
814385	0	9261	359.99	639.95	0
ARAI 814385	0	9261	359.9885	639.95	0
817840	0	9261	440.37	639.95	0
ARAI 	0	9261	440.3735	639.95	0
817841	0	9261	440.37	639.95	0
ARAI 	0	9261	440.3735	639.95	0
817842	0	9261	440.37	639.95	0
ARAI 	0	9261	440.3735	639.95	0
817843	0	9261	440.37	639.95	0
ARAI 	0	9261	440.3735	639.95	0
817844	0	9261	440.37	639.95	0
ARAI 	0	9261	440.3735	639.95	0
817845	0	9261	440.37	639.95	0
ARAI 	0	9261	440.3735	639.95	0
814190	0	9261	419.79	639.95	0
ARAI 814190 2010	0	9261	419.7885	639.95	0
814192	0	9261	419.79	639.95	0
ARAI 	0	9261	419.7885	639.95	0
814193	0	9261	419.79	639.95	0
ARAI 	0	9261	419.7885	639.95	0
814194	0	9261	419.79	639.95	0
ARAI 	0	9261	419.7885	639.95	0
814195	0	9261	302.50	639.95	0
ARAI 814195 2010	0	9261	302.5000	639.95	0
817630	0	9261	415.36	639.95	0
ARAI 685311121129	0	9261	415.3610	639.95	0
817634	0	9261	415.36	639.95	0
ARAI 685311121165	0	9261	415.3610	639.95	0
817645	0	9261	415.36	639.95	0
ARAI 685311121235	0	9261	415.3610	639.95	0
817655	0	9261	415.36	639.95	0
ARAI 817655	0	9261	415.3610	639.95	0
817662	0	9261	415.36	639.95	0
ARAI 	0	9261	415.3610	639.95	0
817710	9	9261	550.36	639.95	0
ARAI 817710	9	9261	550.357	639.95	0
817711	8	9261	550.36	639.95	0
ARAI 817711	8	9261	550.357	639.95	0
817712	9	9261	550.36	639.95	0
ARAI 817712	9	9261	550.357	639.95	0
817713	7	9261	550.36	639.95	0
ARAI 817713	7	9261	550.357	639.95	0
817714	9	9261	550.36	639.95	0
ARAI 817714	9	9261	550.357	639.95	0
817715	1	9261	550.36	639.95	0
ARAI 817715	1	9261	550.357	639.95	0
814400	8	9261	550.36	639.95	0
ARAI 814400	8	9261	550.357	639.95	0
814401	3	9261	550.36	639.95	0
ARAI 814401	3	9261	550.357	639.95	0
814402	7	9261	550.36	639.95	0
ARAI 814402	7	9261	550.357	639.95	0
814403	6	9261	550.36	639.95	0
ARAI 814403	6	9261	550.357	639.95	0
814404	2	9261	550.36	639.95	0
ARAI 814404	2	9261	550.357	639.95	0
814405	4	9261	550.36	639.95	0
ARAI 814405	4	9261	550.357	639.95	0
814410	0	9261	550.36	639.95	0
ARAI 814410	0	9261	550.357	639.95	0
814411	5	9261	550.36	639.95	0
ARAI 814411	5	9261	550.357	639.95	0
814412	8	9261	550.36	639.95	0
ARAI 814412	8	9261	550.357	639.95	0
814413	9	9261	550.36	639.95	0
ARAI 814413	9	9261	550.357	639.95	0
814414	5	9261	550.36	639.95	0
ARAI 814414	5	9261	550.357	639.95	0
814415	6	9261	550.36	639.95	0
ARAI 814415	6	9261	550.357	639.95	0
814420	0	9261	550.36	639.95	0
ARAI 814420	0	9261	550.357	639.95	0
814421	6	9261	550.36	639.95	0
ARAI 814421	6	9261	550.357	639.95	0
814422	7	9261	550.36	639.95	0
ARAI 814422	7	9261	550.357	639.95	0
814423	7	9261	550.36	639.95	0
ARAI 814423	7	9261	550.357	639.95	0
814424	2	9261	550.36	639.95	0
ARAI 814424	2	9261	550.357	639.95	0
814425	2	9261	550.36	639.95	0
ARAI 814425	2	9261	550.357	639.95	0
814430	9	9261	550.36	639.95	0
ARAI 814430	9	9261	550.357	639.95	0
814431	4	9261	550.36	639.95	0
ARAI 814431	4	9261	550.357	639.95	0
814432	9	9261	550.36	639.95	0
ARAI 814432	9	9261	550.357	639.95	0
814433	9	9261	550.36	639.95	0
ARAI 814433	9	9261	550.357	639.95	0
814434	1	9261	550.36	639.95	0
ARAI 814434	1	9261	550.357	639.95	0
814435	8	9261	550.36	639.95	0
ARAI 814435	8	9261	550.357	639.95	0
814440	2	9261	550.36	639.95	0
ARAI 814440	2	9261	550.357	639.95	0
814441	3	9261	550.36	639.95	0
ARAI 814441	3	9261	550.357	639.95	0
814442	9	9261	550.36	639.95	0
ARAI 814442	9	9261	550.357	639.95	0
814443	9	9261	550.36	639.95	0
ARAI 814443	9	9261	550.357	639.95	0
814444	8	9261	550.36	639.95	0
ARAI 814444	8	9261	550.357	639.95	0
814445	0	9261	550.36	639.95	0
ARAI 814445	0	9261	550.357	639.95	0
819100	2	9261	524.56	609.95	0
ARAI 819085	2	9261	524.557	609.95	0
819101	5	9261	524.56	609.95	0
ARAI 819101	5	9261	524.557	609.95	0
819102	9	9261	524.56	609.95	0
ARAI 819102	9	9261	524.557	609.95	0
819103	9	9261	524.56	609.95	0
ARAI 819103	9	9261	524.557	609.95	0
819104	9	9261	524.56	609.95	0
ARAI 819104	9	9261	524.557	609.95	0
819105	5	9261	524.56	609.95	0
ARAI 819105	5	9261	524.557	609.95	0
819110	0	9261	524.56	609.95	0
ARAI 819110	0	9261	524.557	609.95	0
819111	9	9261	524.56	609.95	0
ARAI 819111	9	9261	524.557	609.95	0
819112	9	9261	524.56	609.95	0
ARAI 819112	9	9261	524.557	609.95	0
819113	9	9261	524.56	609.95	0
ARAI 819113	9	9261	524.557	609.95	0
819114	9	9261	524.56	609.95	0
ARAI 819114	9	9261	524.557	609.95	0
819115	4	9261	524.56	609.95	0
ARAI 819115	4	9261	524.557	609.95	0
819120	9	9261	524.56	609.95	0
ARAI 819120	9	9261	524.557	609.95	0
819121	9	9261	524.56	609.95	0
ARAI 819121	9	9261	524.557	609.95	0
819122	9	9261	524.56	609.95	0
ARAI 819122	9	9261	524.557	609.95	0
819123	9	9261	524.56	609.95	0
ARAI 819123	9	9261	524.557	609.95	0
819124	9	9261	524.56	609.95	0
ARAI 819124	9	9261	524.557	609.95	0
819125	9	9261	524.56	609.95	0
ARAI 819125	9	9261	524.557	609.95	0
819130	0	9261	524.56	609.95	0
ARAI 819130	0	9261	524.557	609.95	0
819131	0	9261	524.56	609.95	0
ARAI 819131	0	9261	524.557	609.95	0
819132	7	9261	524.56	609.95	0
ARAI 819132	7	9261	524.557	609.95	0
819133	1	9261	524.56	609.95	0
ARAI 819133	1	9261	524.557	609.95	0
819134	9	9261	524.56	609.95	0
ARAI 819134	9	9261	524.557	609.95	0
819135	5	9261	524.56	609.95	0
ARAI 819135	5	9261	524.557	609.95	0
810740	9	9261	52.48	71.45	0
ARAI 1442	9	9261	52.4785	71.45	0
810741	0	9261	52.48	71.45	0
ARAI 1443	0	9261	52.4785	71.45	0
810742	9	9261	52.48	71.45	0
ARAI 1444	9	9261	52.4785	71.45	0
810743	1	9261	50.71	69.15	0
ARAI 2116	1	9261	50.7075	69.15	0
810744	3	9261	50.71	69.15	0
ARAI 2117	3	9261	50.7075	69.15	0
810745	5	9261	50.71	69.15	0
ARAI 2118	5	9261	50.7075	69.15	0
810746	4	9261	50.71	69.15	0
ARAI 2119	4	9261	50.7075	69.15	0
810747	7	9261	19.91	29.35	0
ARAI 2217	7	9261	19.9105	29.35	0
819000	1	9261	438.56	509.95	0
ARAI 819000	1	9261	438.557	509.95	0
819001	8	9261	438.56	509.95	0
ARAI 819001	8	9261	438.557	509.95	0
819002	5	9261	438.56	509.95	0
ARAI 819002	5	9261	438.557	509.95	0
819003	9	9261	438.56	509.95	0
ARAI 819003	9	9261	438.557	509.95	0
819004	0	9261	438.56	509.95	0
ARAI 819004	0	9261	438.557	509.95	0
819005	2	9261	438.56	509.95	0
ARAI 819005	2	9261	438.557	509.95	0
819010	3	9261	438.56	509.95	0
ARAI 819010	3	9261	438.557	509.95	0
819011	3	9261	438.56	509.95	0
ARAI 819011	3	9261	438.557	509.95	0
819012	3	9261	438.56	509.95	0
ARAI 819012	3	9261	438.557	509.95	0
819013	9	9261	438.56	509.95	0
ARAI 819013	9	9261	438.557	509.95	0
819014	4	9261	438.56	509.95	0
ARAI 819014	4	9261	438.557	509.95	0
819015	3	9261	438.56	509.95	0
ARAI 819015	3	9261	438.557	509.95	0
819020	2	9261	438.56	509.95	0
ARAI 819020	2	9261	438.557	509.95	0
819021	4	9261	438.56	509.95	0
ARAI 819021	4	9261	438.557	509.95	0
819022	2	9261	438.56	509.95	0
ARAI 819022	2	9261	438.557	509.95	0
819023	6	9261	438.56	509.95	0
ARAI 819023	6	9261	438.557	509.95	0
819024	0	9261	438.56	509.95	0
ARAI 819024	0	9261	438.557	509.95	0
819025	4	9261	438.56	509.95	0
ARAI 819025	4	9261	438.557	509.95	0
819030	3	9261	438.56	509.95	0
ARAI 819030	3	9261	438.557	509.95	0
819031	8	9261	438.56	509.95	0
ARAI 819031	8	9261	438.557	509.95	0
819032	9	9261	438.56	509.95	0
ARAI 819032	9	9261	438.557	509.95	0
819033	8	9261	438.56	509.95	0
ARAI 819033	8	9261	438.557	509.95	0
819034	0	9261	438.56	509.95	0
ARAI 819034	0	9261	438.557	509.95	0
819035	7	9261	438.56	509.95	0
ARAI 819035	7	9261	438.557	509.95	0
810171	6	9261	54.34	73.85	0
ARAI 1480	6	9261	54.3415	73.85	0
810172	9	9261	54.34	73.85	0
ARAI 1481	9	9261	54.3415	73.85	0
810173	9	9261	54.34	73.85	0
ARAI 1482	9	9261	54.3415	73.85	0
810209	0	9261	16.59	25.05	0
ARAI 4301	0	9261	16.5870	25.05	0
817720	0	9261	515.96	599.95	0
ARAI 685311119896	0	9261	515.957	599.95	0
817721	9	9261	515.96	599.95	0
ARAI 685311119902	9	9261	515.957	599.95	0
817722	9	9261	515.96	599.95	0
ARAI 685311119911	9	9261	515.957	599.95	0
817723	9	9261	515.96	599.95	0
ARAI 685311119920	9	9261	515.957	599.95	0
817724	9	9261	515.96	599.95	0
ARAI 685311119939	9	9261	515.957	599.95	0
817725	0	9261	515.96	599.95	0
ARAI 685311119948	0	9261	515.957	599.95	0
817730	2	9261	515.96	599.95	0
ARAI 685311119957	2	9261	515.957	599.95	0
817731	9	9261	515.96	599.95	0
ARAI 685311119966	9	9261	515.957	599.95	0
817732	9	9261	515.96	599.95	0
ARAI 685311119975	9	9261	515.957	599.95	0
817733	9	9261	515.96	599.95	0
ARAI 685311119984	9	9261	515.957	599.95	0
817734	9	9261	515.96	599.95	0
ARAI 685311119993	9	9261	515.957	599.95	0
817735	9	9261	515.96	599.95	0
ARAI 685311120005	9	9261	515.957	599.95	0
817750	3	9261	524.56	609.95	0
ARAI 685311120139	3	9261	524.557	609.95	0
817751	9	9261	524.56	609.95	0
ARAI 685311120148	9	9261	524.557	609.95	0
817752	9	9261	524.56	609.95	0
ARAI 685311120157	9	9261	524.557	609.95	0
817753	9	9261	524.56	609.95	0
ARAI 685311120166	9	9261	524.557	609.95	0
817754	9	9261	524.56	609.95	0
ARAI 685311120175	9	9261	524.557	609.95	0
817755	9	9261	524.56	609.95	0
ARAI 685311120184	9	9261	524.557	609.95	0
817740	5	9261	524.56	609.95	0
ARAI 685311120254	5	9261	524.557	609.95	0
817741	0	9261	524.56	609.95	0
ARAI 685311120263	0	9261	524.557	609.95	0
817742	9	9261	524.56	609.95	0
ARAI 685311120272	9	9261	524.557	609.95	0
817743	9	9261	524.56	609.95	0
ARAI 685311120281	9	9261	524.557	609.95	0
817744	9	9261	524.56	609.95	0
ARAI 685311120290	9	9261	524.557	609.95	0
817745	9	9261	524.56	609.95	0
ARAI 685311120306	9	9261	524.557	609.95	0
817760	0	9261	533.16	619.95	0
ARAI 685311120193	0	9261	533.157	619.95	0
817761	5	9261	533.16	619.95	0
ARAI 685311120209	5	9261	533.157	619.95	0
817762	9	9261	533.16	619.95	0
ARAI 685311120218	9	9261	533.157	619.95	0
817763	9	9261	533.16	619.95	0
ARAI 685311120227	9	9261	533.157	619.95	0
817764	9	9261	533.16	619.95	0
ARAI 685311120236	9	9261	533.157	619.95	0
817765	2	9261	533.16	619.95	0
ARAI 685311120245	2	9261	533.157	619.95	0
810000	9	9261	55.88	75.85	0
ARAI 1430	9	9261	55.8825	75.85	0
810001	9	9261	54.03	73.45	0
ARAI 1436	9	9261	54.0310	73.45	0
810002	9	9261	54.03	73.45	0
ARAI 1437	9	9261	54.0310	73.45	0
810010	9	9261	54.03	73.45	0
ARAI 1438	9	9261	54.0310	73.45	0
550155	9	9261	36.28	52.95	0
ARAI DKS064C	9	9261	36.2750	52.95	0
550156	9	9261	36.28	52.95	0
ARAI DKS064LS	9	9261	36.2750	52.95	0
550157	9	9261	36.28	52.95	0
ARAI DKS064DS	9	9261	36.2750	52.95	0
550159	0	9261	36.28	52.95	0
ARAI DKS064Y	0	9261	36.2750	52.95	0
817940	2	9261	627.76	729.95	0
ARAI 817940	2	9261	627.757	729.95	0
817941	9	9261	627.76	729.95	0
ARAI 817941	9	9261	627.757	729.95	0
817942	9	9261	627.76	729.95	0
ARAI 817942	9	9261	627.757	729.95	0
817943	9	9261	627.76	729.95	0
ARAI 817943	9	9261	627.757	729.95	0
817944	9	9261	627.76	729.95	0
ARAI 817944	9	9261	627.757	729.95	0
817945	9	9261	627.76	729.95	0
ARAI 817945	9	9261	627.757	729.95	0
817950	1	9261	627.76	729.95	0
ARAI 817950	1	9261	627.757	729.95	0
817951	5	9261	627.76	729.95	0
ARAI 817951	5	9261	627.757	729.95	0
817952	9	9261	627.76	729.95	0
ARAI 817952	9	9261	627.757	729.95	0
817953	9	9261	627.76	729.95	0
ARAI 817953	9	9261	627.757	729.95	0
817954	9	9261	627.76	729.95	0
ARAI 817954	9	9261	627.757	729.95	0
817955	3	9261	627.76	729.95	0
ARAI 817955	3	9261	627.757	729.95	0
817960	2	9261	627.76	729.95	0
ARAI 817960	2	9261	627.757	729.95	0
817961	9	9261	627.76	729.95	0
ARAI 817961	9	9261	627.757	729.95	0
817962	9	9261	627.76	729.95	0
ARAI 817962	9	9261	627.757	729.95	0
817963	9	9261	627.76	729.95	0
ARAI 817963	9	9261	627.757	729.95	0
817964	6	9261	627.76	729.95	0
ARAI 817964	6	9261	627.757	729.95	0
817965	5	9261	627.76	729.95	0
ARAI 817965	5	9261	627.757	729.95	0
817970	5	9261	627.76	729.95	0
ARAI 817970	5	9261	627.757	729.95	0
817971	6	9261	627.76	729.95	0
ARAI 817971	6	9261	627.757	729.95	0
817972	9	9261	627.76	729.95	0
ARAI 817972	9	9261	627.757	729.95	0
817973	9	9261	627.76	729.95	0
ARAI 817973	9	9261	627.757	729.95	0
817974	4	9261	627.76	729.95	0
ARAI 817974	4	9261	627.757	729.95	0
817975	4	9261	627.76	729.95	0
ARAI 817975	4	9261	627.757	729.95	0
817770	0	9261	627.76	729.95	0
ARAI 817770	0	9261	627.757	729.95	0
817771	3	9261	627.76	729.95	0
ARAI 817771	3	9261	627.757	729.95	0
817772	9	9261	627.76	729.95	0
ARAI 817772	9	9261	627.757	729.95	0
817773	9	9261	627.76	729.95	0
ARAI 817773	9	9261	627.757	729.95	0
817774	7	9261	627.76	729.95	0
ARAI 817774	7	9261	627.757	729.95	0
817775	0	9261	627.76	729.95	0
ARAI 817775	0	9261	627.757	729.95	0
817800	0	9261	627.76	729.95	0
ARAI 817800	0	9261	627.757	729.95	0
817801	0	9261	627.76	729.95	0
ARAI 817801	0	9261	627.757	729.95	0
817802	8	9261	627.76	729.95	0
ARAI 817802	8	9261	627.757	729.95	0
817803	9	9261	627.76	729.95	0
ARAI 817803	9	9261	627.757	729.95	0
817804	0	9261	627.76	729.95	0
ARAI 817804	0	9261	627.757	729.95	0
817805	4	9261	627.76	729.95	0
ARAI 817805	4	9261	627.757	729.95	0
817810	0	9261	627.76	729.95	0
ARAI 817810	0	9261	627.757	729.95	0
817811	0	9261	627.76	729.95	0
ARAI 817811	0	9261	627.757	729.95	0
817812	9	9261	627.76	729.95	0
ARAI 817812	9	9261	627.757	729.95	0
817813	9	9261	627.76	729.95	0
ARAI 817813	9	9261	627.757	729.95	0
817814	9	9261	627.76	729.95	0
ARAI 817814	9	9261	627.757	729.95	0
817815	0	9261	627.76	729.95	0
ARAI 817815	0	9261	627.757	729.95	0
813930	0	9261	369.19	559.95	0
ARAI 701-10-03 2010	0	9261	369.1885	559.95	0
813931	0	9261	369.19	559.95	0
ARAI 701-10-04 2010	0	9261	369.1885	559.95	0
813932	0	9261	369.19	559.95	0
ARAI 701-10-05 2010	0	9261	369.1885	559.95	0
813934	0	9261	369.19	559.95	0
ARAI 	0	9261	369.1885	559.95	0
813935	0	9261	369.19	559.95	0
ARAI 701-10-08 2010	0	9261	369.1885	559.95	0
813942	0	9261	375.51	569.95	0
ARAI 	0	9261	375.5135	569.95	0
813944	0	9261	375.51	569.95	0
ARAI 	0	9261	375.5135	569.95	0
813950	0	9261	375.51	569.95	0
ARAI 702-32-03 2010	0	9261	375.5135	569.95	0
813951	0	9261	375.51	569.95	0
ARAI 702-32-04 2010	0	9261	375.5135	569.95	0
814040	0	9261	369.19	559.95	0
ARAI 814040	0	9261	369.1885	559.95	0
814041	0	9261	369.19	559.95	0
ARAI 814041	0	9261	369.1885	559.95	0
814042	0	9261	369.19	559.95	0
ARAI 814042	0	9261	369.1885	559.95	0
814043	0	9261	369.19	559.95	0
ARAI 	0	9261	369.1885	559.95	0
814045	0	9261	369.19	559.95	0
ARAI 814045	0	9261	369.1885	559.95	0
814080	0	9261	451.41	689.95	0
ARAI 814080	0	9261	451.4135	689.95	0
814081	0	9261	451.41	689.95	0
ARAI 814081	0	9261	451.4135	689.95	0
814082	0	9261	451.41	689.95	0
ARAI 814082	0	9261	451.4135	689.95	0
814083	0	9261	451.41	689.95	0
ARAI 814083	0	9261	451.4135	689.95	0
814084	0	9261	451.41	689.95	0
ARAI 814084	0	9261	451.4135	689.95	0
814085	0	9261	451.41	689.95	0
ARAI 814085	0	9261	451.4135	689.95	0
813670	0	9261	451.41	689.95	0
ARAI 813670	0	9261	451.4135	689.95	0
813671	0	9261	451.41	689.95	0
ARAI 813671	0	9261	451.4135	689.95	0
813672	0	9261	451.41	689.95	0
ARAI 	0	9261	451.4135	689.95	0
813673	0	9261	451.41	689.95	0
ARAI 813673	0	9261	451.4135	689.95	0
813674	0	9261	451.41	689.95	0
ARAI 813674	0	9261	451.4135	689.95	0
813675	0	9261	451.41	689.95	0
ARAI 813675	0	9261	451.4135	689.95	0
813681	0	9261	451.41	689.95	0
ARAI 813681	0	9261	451.4135	689.95	0
813682	0	9261	451.41	689.95	0
ARAI 813682	0	9261	451.4135	689.95	0
813683	0	9261	451.41	689.95	0
ARAI 813683	0	9261	451.4135	689.95	0
813684	0	9261	451.41	689.95	0
ARAI 813684	0	9261	451.4135	689.95	0
813690	0	9261	451.41	689.95	0
ARAI 813690	0	9261	451.4135	689.95	0
813691	0	9261	451.41	689.95	0
ARAI 813691	0	9261	451.4135	689.95	0
813692	0	9261	451.41	689.95	0
ARAI 813692	0	9261	451.4135	689.95	0
813693	0	9261	451.41	689.95	0
ARAI 813693	0	9261	451.4135	689.95	0
813694	0	9261	451.41	689.95	0
ARAI 813694	0	9261	451.4135	689.95	0
813695	0	9261	451.41	689.95	0
ARAI 813695	0	9261	451.4135	689.95	0
814090	0	9261	451.41	689.95	0
ARAI 814090	0	9261	451.4135	689.95	0
814091	0	9261	451.41	689.95	0
ARAI 814091	0	9261	451.4135	689.95	0
814092	0	9261	451.41	689.95	0
ARAI 814092	0	9261	451.4135	689.95	0
814093	0	9261	451.41	689.95	0
ARAI 814093	0	9261	451.4135	689.95	0
814094	0	9261	451.41	689.95	0
ARAI 	0	9261	451.4135	689.95	0
814095	0	9261	451.41	689.95	0
ARAI 	0	9261	451.4135	689.95	0
817700	0	9261	451.41	689.95	0
ARAI 817700	0	9261	451.4135	689.95	0
817703	0	9261	451.41	689.95	0
ARAI 817703	0	9261	451.4135	689.95	0
817705	0	9261	451.41	689.95	0
ARAI 817705	0	9261	451.4135	689.95	0
817780	0	9261	451.41	689.95	0
ARAI 	0	9261	451.4135	689.95	0
817781	0	9261	451.41	689.95	0
ARAI 817781	0	9261	451.4135	689.95	0
817783	0	9261	451.41	689.95	0
ARAI 	0	9261	451.4135	689.95	0
817785	0	9261	451.41	689.95	0
ARAI 817785	0	9261	451.4135	689.95	0
810371	2	9261	36.39	50.65	0
ARAI 810371	2	9261	36.3900	50.65	0
810449	7	9261	36.39	50.65	0
ARAI 810449	7	9261	36.3900	50.65	0
810465	9	9261	36.39	50.65	0
ARAI 810465	9	9261	36.3900	50.65	0
810466	9	9261	36.39	50.65	0
ARAI 810466	9	9261	36.3900	50.65	0
810373	2	9261	36.39	50.65	0
ARAI 810373	2	9261	36.3900	50.65	0
877375	4	9261	129.99	219.95	0
SPEED AND STRENGTH 87-7375	4	9261	129.9885	219.95	0
877376	9	9261	129.99	219.95	0
SPEED AND STRENGTH 87-7376	9	9261	129.9885	219.95	0
877377	9	9261	129.99	219.95	0
SPEED AND STRENGTH 87-7377	9	9261	129.9885	219.95	0
877378	9	9261	129.99	219.95	0
SPEED AND STRENGTH 87-7378	9	9261	129.9885	219.95	0
877379	9	9261	129.99	219.95	0
SPEED AND STRENGTH 87-7379	9	9261	129.9885	219.95	0
876476	9	9261	170.56	219.95	0
SPEED AND STRENGTH 876476	9	9261	170.5605	219.95	0
876477	9	9261	170.56	219.95	0
SPEED AND STRENGTH 876477	9	9261	170.5605	219.95	0
876478	9	9261	170.56	219.95	0
SPEED AND STRENGTH 876478	9	9261	170.5605	219.95	0
876479	9	9261	170.56	219.95	0
SPEED AND STRENGTH 876479	9	9261	170.5605	219.95	0
876480	9	9261	170.56	219.95	0
SPEED AND STRENGTH 876480	9	9261	170.5605	219.95	0
876538	9	9261	42.54	61.95	0
SPEED AND STRENGTH 876538	9	9261	42.5425	61.95	0
876539	9	9261	42.54	61.95	0
SPEED AND STRENGTH 876539	9	9261	42.5425	61.95	0
876540	9	9261	36.18	52.95	0
SPEED AND STRENGTH 876540	9	9261	36.1830	52.95	0
876486	0	9261	141.49	219.95	0
SPEED AND STRENGTH 	0	9261	141.4885	219.95	0
876491	9	9261	156.42	199.95	0
SPEED AND STRENGTH 876491	9	9261	156.4155	199.95	0
876492	9	9261	156.42	199.95	0
SPEED AND STRENGTH 876492	9	9261	156.4155	199.95	0
876493	9	9261	156.42	199.95	0
SPEED AND STRENGTH 876493	9	9261	156.4155	199.95	0
876494	9	9261	156.42	199.95	0
SPEED AND STRENGTH 876494	9	9261	156.4155	199.95	0
876495	9	9261	156.42	199.95	0
SPEED AND STRENGTH 876495	9	9261	156.4155	199.95	0
876923	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-6923	9	9261	156.4155	199.95	0
876924	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-6924	9	9261	156.4155	199.95	0
876925	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-6925	9	9261	156.4155	199.95	0
876926	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-6926	9	9261	156.4155	199.95	0
876927	3	9261	156.42	199.95	0
SPEED AND STRENGTH 87-6927	3	9261	156.4155	199.95	0
878151	4	9261	156.42	199.95	0
SPEED AND STRENGTH 87-8151	4	9261	156.4155	199.95	0
878152	0	9261	156.42	199.95	0
SPEED AND STRENGTH 87-8152	0	9261	156.4155	199.95	0
878153	6	9261	156.42	199.95	0
SPEED AND STRENGTH 87-8153	6	9261	156.4155	199.95	0
878154	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-8154	9	9261	156.4155	199.95	0
878155	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-8155	9	9261	156.4155	199.95	0
878156	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-8156	9	9261	156.4155	199.95	0
878157	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-8157	9	9261	156.4155	199.95	0
878158	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-8158	9	9261	156.4155	199.95	0
878159	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-8159	9	9261	156.4155	199.95	0
878160	9	9261	156.42	199.95	0
SPEED AND STRENGTH 87-8160	9	9261	156.4155	199.95	0
876800	0	9261	142.27	179.95	0
SPEED AND STRENGTH 876800	0	9261	142.2705	179.95	0
876801	0	9261	142.27	179.95	0
SPEED AND STRENGTH 876801	0	9261	142.2705	179.95	0
876802	0	9261	142.27	179.95	0
SPEED AND STRENGTH 876802	0	9261	142.2705	179.95	0
876803	0	9261	142.27	179.95	0
SPEED AND STRENGTH 876803	0	9261	142.2705	179.95	0
876804	0	9261	142.27	179.95	0
